rfq_id,target_package,record_type,evidence_level,ground_truth_configuration_id,source_canonical_configuration_id,mandatory_requirement_count,preferred_requirement_count,package_configuration_rows,package_unique_configuration_ids,mandatory_valid_configuration_count,mandatory_preferred_valid_configuration_count,alternative_count_bucket,ground_truth_mandatory_valid,ground_truth_mandatory_preferred_valid,top1_configuration_id,top1_rank,exact_ground_truth_rank,top1_exact_match,top1_mandatory_valid,top1_mandatory_preferred_valid,first_mandatory_equivalent_rank,first_mandatory_preferred_equivalent_rank,top1_difference_count,top1_differing_characteristics,failure_category
RFQ731-000675,x731,DERIVED,VERY_STRONG,CFG731_6ad3ec8ed100118e,CFG731_b65b306a03ca71c9,9,5,2913,1549,11,3,11-50,True,True,CFG731_89772de94df83ba5,1,2.0,False,True,True,1,1,2.0,stromSchaltbar|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000676,x731,DERIVED,MODERATE,CFG731_f2f16ec6756d8443,CFG731_775c3458f44938c0,13,3,2913,1549,7,2,6-10,True,True,CFG731_5dd42015f6f61801,1,2.0,False,True,True,1,1,1.0,dev_advMeterVerification,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000677,F731WD_DualChannel,OBSERVED,OBSERVED,CFG731_a4610f5f38e7d946,CFG731_a4610f5f38e7d946,8,5,121,19,6,1,6-10,True,True,CFG731_a4610f5f38e7d946,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000678,G731CA,OBSERVED,OBSERVED,CFG731_98ec9650b5463fd0,CFG731_98ec9650b5463fd0,9,3,291,48,2,2,2-5,True,True,CFG731_98ec9650b5463fd0,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000679,x731,DERIVED,MODERATE,CFG731_8b6eb20d56ad0a7c,CFG731_258498329a834b05,10,4,2913,1549,9,5,6-10,True,True,CFG731_e049618b920d59b6,1,3.0,False,True,True,1,1,2.0,temperaturEingaenge|dev_advMeterVerification,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000680,x731,DERIVED,VERY_STRONG,CFG731_aa8c30a4f1baca2e,CFG731_24a2c6ef94654845,10,3,2913,1549,19,8,11-50,True,True,CFG731_440f9c9b032b7d0a,1,4.0,False,True,True,1,1,2.0,stromSchaltbar|stromEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000681,x731,OBSERVED,OBSERVED,CFG731_ac3a4ff61341aa72,CFG731_ac3a4ff61341aa72,11,3,2913,1549,2,1,2-5,True,True,CFG731_ac3a4ff61341aa72,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000682,G731ST-HT,DERIVED,MODERATE,CFG731_1a1206cc52132df1,CFG731_bbffb73f3dff6787,14,1,595,151,3,3,2-5,True,True,CFG731_1a1206cc52132df1,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000683,x731,OBSERVED,OBSERVED,CFG731_565e3731063ff5c5,CFG731_565e3731063ff5c5,8,6,2913,1549,9,1,6-10,True,True,CFG731_565e3731063ff5c5,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000684,x731,DERIVED,MODERATE,CFG731_27481a3518f630c6,CFG731_c7c53fc5541f1dc1,12,3,2913,1549,17,2,11-50,True,True,CFG731_516629085c122a4e,1,2.0,False,True,True,1,1,1.0,dev_advMeterVerification,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000685,F731WD_DualChannel,OBSERVED,OBSERVED,CFG731_819cb4e76943eca6,CFG731_819cb4e76943eca6,9,4,121,19,4,1,2-5,True,True,CFG731_819cb4e76943eca6,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000686,x731,OBSERVED,OBSERVED,CFG731_ac0f372c930c2e22,CFG731_ac0f372c930c2e22,8,6,2913,1549,6,1,6-10,True,True,CFG731_ac0f372c930c2e22,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000687,G731ST-LT,DERIVED,VERY_STRONG,CFG731_77fac91021549398,CFG731_a2a709ad804cc5a2,10,3,595,153,10,10,6-10,True,True,CFG731_87d8ba5b87cf0a3f,1,3.0,False,True,True,1,1,2.0,temperaturEingaenge|binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000688,x731,OBSERVED,OBSERVED,CFG731_2683cf7e09782f5e,CFG731_2683cf7e09782f5e,10,6,2913,1549,12,2,11-50,True,True,CFG731_2683cf7e09782f5e,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000689,x731,DERIVED,MODERATE,CFG731_76d13dd0246c6ccc,CFG731_aba447e5ca3ac7ba,9,4,2913,1549,2,2,2-5,True,True,CFG731_8189439864af87ea,1,2.0,False,True,True,1,1,1.0,binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000690,x731,DERIVED,MODERATE,CFG731_f693af423cd0a85a,CFG731_da02526d254e2e35,13,3,2913,1549,4,2,2-5,True,True,CFG731_6e096e946540ab4e,1,2.0,False,True,True,1,1,1.0,dynamicGasMaster,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000691,x731,DERIVED,VERY_STRONG,CFG731_3727d181b2806370,CFG731_33fed5318b1a4f2f,7,7,2913,1549,51,4,51-100,True,True,CFG731_3727d181b2806370,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000692,G731ST-HT,DERIVED,VERY_STRONG,CFG731_348f97ec6945fbf8,CFG731_eb70dc35972dc4b7,7,8,595,151,23,2,11-50,True,True,CFG731_cc9ac35e4d9a1854,1,2.0,False,True,True,1,1,1.0,temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000693,G731ST-HT,DERIVED,VERY_STRONG,CFG731_143205a81a2e7efc,CFG731_eb70dc35972dc4b7,9,6,595,151,22,2,11-50,True,True,CFG731_cc9ac35e4d9a1854,1,2.0,False,True,True,1,1,1.0,stromSchaltbar,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000694,x731,DERIVED,MODERATE,CFG731_ca05869cc5edc073,CFG731_219ac3d01befd6d1,12,3,2913,1549,5,2,2-5,True,True,CFG731_97796c9ac2811c94,1,2.0,False,True,True,1,1,1.0,dev_advMeterVerification,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000695,G731ST-LT,OBSERVED,OBSERVED,CFG731_3c070a82e4102784,CFG731_3c070a82e4102784,13,2,595,153,4,2,2-5,True,True,CFG731_3c070a82e4102784,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000696,G731ST-HT,DERIVED,VERY_STRONG,CFG731_b3ed2928d6d65710,CFG731_cd71ec2726e971ef,12,2,595,151,8,4,6-10,True,True,CFG731_b3ed2928d6d65710,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000697,x731,OBSERVED,OBSERVED,CFG731_b4987f1c95e91d0d,CFG731_b4987f1c95e91d0d,10,6,2913,1549,17,1,11-50,True,True,CFG731_b4987f1c95e91d0d,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000698,F731WD_SingleChannel,OBSERVED,OBSERVED,CFG731_0be7d6198235486b,CFG731_0be7d6198235486b,9,2,97,10,5,2,2-5,True,True,CFG731_11c93eca01984a14,1,2.0,False,True,True,1,1,2.0,stromSchaltbar|binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000699,F731WD_SingleChannel,OBSERVED,OBSERVED,CFG731_ee8e327bbb737abf,CFG731_ee8e327bbb737abf,11,0,97,10,2,2,2-5,True,True,CFG731_a7d2a5a9ae465701,1,2.0,False,True,True,1,1,2.0,stromSchaltbar|binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000700,x731,DERIVED,MODERATE,CFG731_a6849487313f00ac,CFG731_c7c53fc5541f1dc1,14,2,2913,1549,3,2,2-5,True,True,CFG731_5dd42015f6f61801,1,2.0,False,True,True,1,1,1.0,dynamicGasMaster,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000701,x731,DERIVED,LOW,CFG731_7a6e9e503add9a86,CFG731_337790e6bbcf15f4,10,4,2913,1549,23,2,11-50,True,True,CFG731_7c358bf1aa4ea94e,1,2.0,False,True,True,1,1,1.0,dev_advMeterVerification,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000702,x731,DERIVED,LOW,CFG731_a7422430db553ad5,CFG731_296392aa95929245,9,4,2913,1549,8,4,6-10,True,True,CFG731_e8e7b7513a5c9544,1,2.0,False,True,True,1,1,3.0,stromSchaltbar|stromEingaenge|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000703,x731,DERIVED,VERY_STRONG,CFG731_c42374cc9dea3494,CFG731_1b5b895b5e259903,7,7,2913,1549,84,3,51-100,True,True,CFG731_f430d8ebe4134533,1,3.0,False,True,True,1,1,2.0,dev_advMeterVerification|customUserFluid,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000704,x731,OBSERVED,OBSERVED,CFG731_ae226e31119be9bd,CFG731_ae226e31119be9bd,10,4,2913,1549,5,1,2-5,True,True,CFG731_ae226e31119be9bd,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000705,G731ST-LT,DERIVED,VERY_STRONG,CFG731_e03b41992c837b34,CFG731_455da2f832a6b66d,12,3,595,153,2,2,2-5,True,True,CFG731_e03b41992c837b34,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000706,x731,DERIVED,MODERATE,CFG731_30ccf87da13edf1e,CFG731_0db950a4979d2c52,11,5,2913,1549,10,2,6-10,True,True,CFG731_0fbee36816b7af98,1,2.0,False,True,True,1,1,1.0,dev_advMeterVerification,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000707,x731,DERIVED,VERY_STRONG,CFG731_faa6b560b4d99a0a,CFG731_75466cb810218a66,11,2,2913,1549,10,7,6-10,True,True,CFG731_75466cb810218a66,1,2.0,False,True,True,1,1,1.0,dev_advMeterVerification,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000708,x731,OBSERVED,OBSERVED,CFG731_07364aa0260e0bc7,CFG731_07364aa0260e0bc7,12,2,2913,1549,10,4,6-10,True,True,CFG731_c6a3ff6155563d17,1,2.0,False,True,True,1,1,1.0,temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000709,x731,OBSERVED,OBSERVED,CFG731_9d1ffcce07240574,CFG731_9d1ffcce07240574,11,3,2913,1549,17,4,11-50,True,True,CFG731_219ac3d01befd6d1,1,4.0,False,True,True,1,1,2.0,stromSchaltbar|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000710,G731ST-LT,DERIVED,MODERATE,CFG731_d982a98f914f0a87,CFG731_3ebdd541d6efe614,11,3,595,153,16,4,11-50,True,True,CFG731_77dd17c48f15826c,1,2.0,False,True,True,1,1,1.0,binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000711,x731,DERIVED,MODERATE,CFG731_4d39aa53959ccce3,CFG731_b86fda83f997f894,9,6,2913,1549,40,3,11-50,True,True,CFG731_31aa13473958d7d3,1,3.0,False,True,True,1,1,2.0,stromSchaltbar|customUserFluid,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000712,G731ST-LT,OBSERVED,OBSERVED,CFG731_455da2f832a6b66d,CFG731_455da2f832a6b66d,12,3,595,153,9,2,6-10,True,True,CFG731_455da2f832a6b66d,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000713,x731,DERIVED,LOW,CFG731_4eb28f7e77f7ba51,CFG731_e08dfad4737be3d9,10,5,2913,1549,15,3,11-50,True,True,CFG731_4eb28f7e77f7ba51,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000714,x731,DERIVED,LOW,CFG731_20fe81ae7d0a406e,CFG731_ddd1ce28a3456ff6,13,1,2913,1549,6,4,6-10,True,True,CFG731_e8f6cbe0006a0957,1,2.0,False,True,True,1,1,1.0,customUserFluid,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000715,G731ST-LT,DERIVED,VERY_STRONG,CFG731_671960d0fb04b698,CFG731_5be9d749d8317fd3,10,4,595,153,42,4,11-50,True,True,CFG731_0fdf5c36c9c41e69,1,2.0,False,True,True,1,1,2.0,stromSchaltbar|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000716,x731,DERIVED,MODERATE,CFG731_a59bfb67e03ca4c8,CFG731_3611bb1fba248e38,8,7,2913,1549,45,3,11-50,True,True,CFG731_37c55138c4eebb90,1,3.0,False,True,True,1,1,1.0,dynamicGasMaster,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000717,G731ST-LT,DERIVED,VERY_STRONG,CFG731_e67173c88f9460f6,CFG731_ae877a3b18b65d0a,9,4,595,153,21,10,11-50,True,True,CFG731_49cd4cbef1081333,1,5.0,False,True,True,1,1,2.0,temperaturEingaenge|binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000718,F731TE,DERIVED,MODERATE,CFG731_874928f24c55285e,CFG731_7c93880f0c6b22c5,10,3,218,30,1,1,1,True,True,CFG731_874928f24c55285e,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000719,x731,OBSERVED,OBSERVED,CFG731_deb3d65220135a9e,CFG731_deb3d65220135a9e,13,2,2913,1549,17,3,11-50,True,True,CFG731_91e51485b56960b2,1,3.0,False,True,True,1,1,2.0,stromEingaenge|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000720,x731,DERIVED,STRONG,CFG731_e5e722b510c96bb7,CFG731_da02526d254e2e35,10,4,2913,1549,21,4,11-50,True,True,CFG731_70a71b60723e910d,1,2.0,False,True,True,1,1,1.0,customUserFluid,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000721,G731ST-HT,DERIVED,VERY_STRONG,CFG731_4d6c56202edf3f41,CFG731_eb70dc35972dc4b7,10,4,595,151,23,4,11-50,True,True,CFG731_eb70dc35972dc4b7,1,3.0,False,True,True,1,1,1.0,stromSchaltbar,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000722,F731WD_DualChannel,DERIVED,MODERATE,CFG731_d135404efcd6265d,CFG731_2688c6c5fd11ba8e,8,2,121,19,4,4,2-5,True,True,CFG731_c37386a371e13fa8,1,4.0,False,True,True,1,1,2.0,stromSchaltbar|binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000723,x731,DERIVED,VERY_STRONG,CFG731_48cf6bd4ca59e583,CFG731_337790e6bbcf15f4,10,4,2913,1549,11,5,11-50,True,True,CFG731_337790e6bbcf15f4,1,4.0,False,True,True,1,1,1.0,binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000724,F731TE,DERIVED,VERY_STRONG,CFG731_d8c69b7395beabbb,CFG731_ec26805bdf93259f,11,2,218,30,1,1,1,True,True,CFG731_d8c69b7395beabbb,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000725,x731,DERIVED,MODERATE,CFG731_3c85eeb43bc9e42a,CFG731_9f9a8730b26472c2,11,4,2913,1549,6,2,6-10,True,True,CFG731_59f86789e43d86f1,1,2.0,False,True,True,1,1,1.0,temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000726,x731,DERIVED,LOW,CFG731_9676c8784fca6c61,CFG731_b83ac25dbd4e47ee,9,5,2913,1549,14,2,11-50,True,True,CFG731_9676c8784fca6c61,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000727,x731,DERIVED,STRONG,CFG731_ba522ec0a7a74924,CFG731_efc9d6b915117e15,10,4,2913,1549,37,8,11-50,True,True,CFG731_620cb319c2b7c332,1,8.0,False,True,True,1,1,1.0,temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000728,F731WD_DualChannel,OBSERVED,OBSERVED,CFG731_a4610f5f38e7d946,CFG731_a4610f5f38e7d946,10,3,121,19,1,1,1,True,True,CFG731_a4610f5f38e7d946,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000729,x731,DERIVED,VERY_STRONG,CFG731_c8d4383220ad607a,CFG731_9d03b3ff10a7b30e,10,5,2913,1549,22,3,11-50,True,True,CFG731_91e51485b56960b2,1,2.0,False,True,True,1,1,2.0,stromEingaenge|dev_advMeterVerification,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000730,x731,DERIVED,VERY_STRONG,CFG731_d4be02ad7e56a796,CFG731_9d1ffcce07240574,12,2,2913,1549,10,7,6-10,True,True,CFG731_3b2a32abbf148ca1,1,5.0,False,True,True,1,1,3.0,stromSchaltbar|temperaturEingaenge|dynamicGasMaster,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000731,G731ST-LT,OBSERVED,OBSERVED,CFG731_3c070a82e4102784,CFG731_3c070a82e4102784,12,3,595,153,12,2,11-50,True,True,CFG731_3c070a82e4102784,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000732,x731,DERIVED,MODERATE,CFG731_16f81be390fdae7e,CFG731_9f9a8730b26472c2,15,1,2913,1549,5,3,2-5,True,True,CFG731_91e51485b56960b2,1,3.0,False,True,True,1,1,1.0,binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000733,x731,DERIVED,VERY_STRONG,CFG731_ab67f4ca670c9841,CFG731_9d03b3ff10a7b30e,8,7,2913,1549,47,3,11-50,True,True,CFG731_91e51485b56960b2,1,2.0,False,True,True,1,1,2.0,stromEingaenge|customUserFluid,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000734,x731,DERIVED,VERY_STRONG,CFG731_5718ef9495972b30,CFG731_c7c53fc5541f1dc1,11,4,2913,1549,8,2,6-10,True,True,CFG731_516629085c122a4e,1,2.0,False,True,True,1,1,1.0,stromSchaltbar,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000735,G731ST-LT,DERIVED,MODERATE,CFG731_9c6b16fef6d02aaf,CFG731_455da2f832a6b66d,13,1,595,153,4,4,2-5,True,True,CFG731_d5af433b36265df1,1,3.0,False,True,True,1,1,1.0,binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000736,x731,DERIVED,MODERATE,CFG731_8defc1a0775e52a5,CFG731_ac3a4ff61341aa72,11,3,2913,1549,5,2,2-5,True,True,CFG731_8defc1a0775e52a5,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000737,x731,DERIVED,MODERATE,CFG731_8956c16bd3b9a345,CFG731_5bb390da70b6fee3,9,5,2913,1549,16,4,11-50,True,True,CFG731_7822370b42865359,1,2.0,False,True,True,1,1,1.0,stromEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000738,x731,DERIVED,LOW,CFG731_ceb13e5602925e38,CFG731_07364aa0260e0bc7,7,6,2913,1549,80,12,51-100,True,True,CFG731_491a198d9cd06e17,1,9.0,False,True,True,1,1,1.0,customUserFluid,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000739,x731,DERIVED,MODERATE,CFG731_c0de9fcc26bbc71b,CFG731_aba447e5ca3ac7ba,12,2,2913,1549,17,3,11-50,True,True,CFG731_c0de9fcc26bbc71b,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000740,x731,OBSERVED,OBSERVED,CFG731_33fed5318b1a4f2f,CFG731_33fed5318b1a4f2f,8,7,2913,1549,18,2,11-50,True,True,CFG731_33fed5318b1a4f2f,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000741,x731,OBSERVED,OBSERVED,CFG731_04a704e692f8fd05,CFG731_04a704e692f8fd05,12,3,2913,1549,11,4,11-50,True,True,CFG731_5e61ce3b60d15e11,1,3.0,False,True,True,1,1,2.0,stromSchaltbar|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000742,F731WD_DualChannel,OBSERVED,OBSERVED,CFG731_e8331b2a91577f04,CFG731_e8331b2a91577f04,10,2,121,19,2,2,2-5,True,True,CFG731_a4610f5f38e7d946,1,2.0,False,True,True,1,1,1.0,stromEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000743,F731TE,DERIVED,VERY_STRONG,CFG731_3d8c1bbc0ef4249a,CFG731_07fb816f7dc25bc8,8,5,218,30,10,1,6-10,True,True,CFG731_3d8c1bbc0ef4249a,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000744,x731,DERIVED,VERY_STRONG,CFG731_9fcbeaf9d5010d3a,CFG731_337790e6bbcf15f4,11,4,2913,1549,12,2,11-50,True,True,CFG731_9fcbeaf9d5010d3a,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000745,G731ST-HT,DERIVED,VERY_STRONG,CFG731_a4416ae9d698efa6,CFG731_a288340143e53b7f,11,3,595,151,11,4,11-50,True,True,CFG731_a4416ae9d698efa6,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000746,G731ST-LT,DERIVED,MODERATE,CFG731_2eae9204301f61ab,CFG731_175641fe8d1c7f37,10,4,595,153,12,4,11-50,True,True,CFG731_1d89d7fdc7355744,1,3.0,False,True,True,1,1,1.0,stromSchaltbar,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000747,G731ST-HT,OBSERVED,OBSERVED,CFG731_dabfe16503f243e3,CFG731_dabfe16503f243e3,13,2,595,151,2,2,2-5,True,True,CFG731_fcc72e9951376cf3,1,2.0,False,True,True,1,1,1.0,stromSchaltbar,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000748,x731,DERIVED,MODERATE,CFG731_a4b44df449e9d78d,CFG731_24a2c6ef94654845,12,3,2913,1549,5,2,2-5,True,True,CFG731_b1693ef6b18686ac,1,2.0,False,True,True,1,1,1.0,dynamicGasMaster,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000749,x731,DERIVED,MODERATE,CFG731_2a6e9b57f90048ca,CFG731_241d60e6ef5278be,11,3,2913,1549,14,3,11-50,True,True,CFG731_241d60e6ef5278be,1,3.0,False,True,True,1,1,2.0,stromSchaltbar|dev_advMeterVerification,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000750,G731ST-LT,DERIVED,MODERATE,CFG731_1d59f25068204b01,CFG731_32b4b1ec4513af66,14,1,595,153,2,2,2-5,True,True,CFG731_1d59f25068204b01,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000751,x731,DERIVED,LOW,CFG731_eea573acdafa9ee3,CFG731_fde1ab2a4808b544,10,4,2913,1549,32,6,11-50,True,True,CFG731_fde1ab2a4808b544,1,3.0,False,True,True,1,1,2.0,stromSchaltbar|customUserFluid,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000752,x731,DERIVED,MODERATE,CFG731_f9254a8bb3738033,CFG731_14299a2a74e42d7f,9,5,2913,1549,34,5,11-50,True,True,CFG731_83f956404d04e6cd,1,3.0,False,True,True,1,1,3.0,dev_advMeterVerification|dynamicGasMaster|customUserFluid,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000753,x731,DERIVED,VERY_STRONG,CFG731_75b93da9dd9b0316,CFG731_6f8c15548921e4c2,10,3,2913,1549,5,3,2-5,True,True,CFG731_6f8c15548921e4c2,1,3.0,False,True,True,1,1,1.0,binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000754,G731ST-HT,DERIVED,VERY_STRONG,CFG731_86a2340212c01d2a,CFG731_0c11243388e65244,11,3,595,151,8,4,6-10,True,True,CFG731_a56f1437a0b4ca31,1,2.0,False,True,True,1,1,2.0,stromSchaltbar|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000755,x731,DERIVED,VERY_STRONG,CFG731_c6a3ff6155563d17,CFG731_353333bad447dbef,13,2,2913,1549,4,2,2-5,True,True,CFG731_c6a3ff6155563d17,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000756,G731ST-HT,DERIVED,MODERATE,CFG731_ad49f2ad57627f46,CFG731_f2a296f2bedae0e8,11,2,595,151,8,8,6-10,True,True,CFG731_4aa7d46b9cfa7d7b,1,2.0,False,True,True,1,1,3.0,stromSchaltbar|stromEingaenge|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000757,x731,OBSERVED,OBSERVED,CFG731_3611bb1fba248e38,CFG731_3611bb1fba248e38,14,1,2913,1549,2,2,2-5,True,True,CFG731_3611bb1fba248e38,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000758,x731,DERIVED,MODERATE,CFG731_6526112621a9ee97,CFG731_e80085d86d0bbfa9,12,3,2913,1549,11,3,11-50,True,True,CFG731_6526112621a9ee97,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000759,x731,DERIVED,MODERATE,CFG731_aef3ebf3cdf884c1,CFG731_3bcde7f8df32303c,12,3,2913,1549,17,5,11-50,True,True,CFG731_496bd7a964d6cd85,1,5.0,False,True,True,1,1,1.0,binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000760,x731,DERIVED,VERY_STRONG,CFG731_aa8c30a4f1baca2e,CFG731_24a2c6ef94654845,9,4,2913,1549,16,8,11-50,True,True,CFG731_440f9c9b032b7d0a,1,4.0,False,True,True,1,1,2.0,stromSchaltbar|stromEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000761,x731,DERIVED,VERY_STRONG,CFG731_243419c6708378b3,CFG731_de6efef3a5b620bb,11,4,2913,1549,14,6,11-50,True,True,CFG731_243419c6708378b3,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000762,x731,OBSERVED,OBSERVED,CFG731_ddfa4ab00c1bcdd0,CFG731_ddfa4ab00c1bcdd0,9,6,2913,1549,22,2,11-50,True,True,CFG731_8d07e19298d09d34,1,2.0,False,True,True,1,1,1.0,stromEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-000763,x731,DERIVED,VERY_STRONG,CFG731_5c624ef6fa2b6510,CFG731_775c3458f44938c0,11,4,2913,1549,10,4,6-10,True,True,CFG731_5c624ef6fa2b6510,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-000764,G731CA,OBSERVED,OBSERVED,CFG731_95a64c12c70f922a,CFG731_95a64c12c70f922a,8,6,291,48,7,1,6-10,True,True,CFG731_95a64c12c70f922a,1,1.0,True,True,True,1,1,,,EXACT_MATCH
