characteristic,characteristic_phrase,confidence,internal_value,rfq_id,sentence_index,source_sentence,v4_decision,v4_threshold,v5_source,value_phrase
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-004230,2,The application requires gas metering application.,,,DEV_CATEGORY_SEMANTIC_RULE,gas metering
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-004229,2,The equipment is required to support gas measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-004228,3,The application requires gas metering application.,,,DEV_CATEGORY_SEMANTIC_RULE,gas metering
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-004227,17,"Where available, we would like enhanced gas measurement capability.",,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-004225,14,The equipment is required to support enhanced gas measurement capability.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001324,2,The application requires gas measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001322,2,The application requires gas measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001318,2,The application requires gas measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001317,3,The application requires gas metering application.,,,DEV_CATEGORY_SEMANTIC_RULE,gas metering
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001316,15,We require enhanced gas measurement capability.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001315,2,We require gas measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001314,15,The proposed solution must provide dynamic gas measurement functionality.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-004226,2,The application requires flow measurement for liquid service.,,,DEV_CATEGORY_SEMANTIC_RULE,flow measurement for liquid service
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001386,15,We require enhanced gas measurement capability.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001385,3,We require gas metering application.,,,DEV_CATEGORY_SEMANTIC_RULE,gas metering
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-001385,0,Our team is planning an upgrade involving process water measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,process water measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001384,14,We require dynamic gas measurement functionality.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001395,2,We require gas metering application.,,,DEV_CATEGORY_SEMANTIC_RULE,gas metering
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001394,2,The equipment is required to support gas measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001393,18,We require enhanced gas measurement capability.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001392,14,The application requires enhanced gas measurement capability.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-001348,2,The proposed solution must provide liquid flow measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,liquid flow measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001402,16,We would prefer dynamic gas measurement functionality.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001383,3,The equipment is required to support gas measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001382,17,Please consider enhanced gas measurement capability as a preferred option.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-001381,3,The proposed solution must provide process water measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,process water measurement
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-001390,3,The application requires process water measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,process water measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001389,2,The equipment is required to support gas metering application.,,,DEV_CATEGORY_SEMANTIC_RULE,gas metering
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-001387,3,The application requires water measurement service.,,,DEV_CATEGORY_SEMANTIC_RULE,water measurement service
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-001391,2,The application requires flow measurement for liquid service.,,,DEV_CATEGORY_SEMANTIC_RULE,flow measurement for liquid service
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001406,15,Please consider enhanced gas measurement capability as a preferred option.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-001405,2,We require flow measurement for liquid service.,,,DEV_CATEGORY_SEMANTIC_RULE,flow measurement for liquid service
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-004192,2,We require liquid flow measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,liquid flow measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-004191,17,The application requires enhanced gas measurement capability.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001404,2,The equipment is required to support gas measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-001403,2,The equipment is required to support flow measurement for liquid service.,,,DEV_CATEGORY_SEMANTIC_RULE,flow measurement for liquid service
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-001414,3,We require flow measurement for liquid service.,,,DEV_CATEGORY_SEMANTIC_RULE,flow measurement for liquid service
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001401,2,The proposed solution must provide gas measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001400,2,The equipment is required to support gas measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-004195,2,The application requires gas metering application.,,,DEV_CATEGORY_SEMANTIC_RULE,gas metering
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-001398,2,We require flow measurement for liquid service.,,,DEV_CATEGORY_SEMANTIC_RULE,flow measurement for liquid service
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001397,13,The application requires dynamic gas measurement functionality.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-001396,2,The application requires liquid flow measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,liquid flow measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-004201,3,We require gas metering application.,,,DEV_CATEGORY_SEMANTIC_RULE,gas metering
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-004200,2,The proposed solution must provide flow measurement for liquid service.,,,DEV_CATEGORY_SEMANTIC_RULE,flow measurement for liquid service
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-004199,2,We require gas measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-004198,4,The equipment is required to support water-process measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,water-process measurement
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-004197,2,We require flow measurement for liquid service.,,,DEV_CATEGORY_SEMANTIC_RULE,flow measurement for liquid service
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-004196,2,The application requires gas measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001399,2,The proposed solution must provide gas measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001366,2,The application requires gas metering application.,,,DEV_CATEGORY_SEMANTIC_RULE,gas metering
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-001365,2,The equipment is required to support flow measurement for liquid service.,,,DEV_CATEGORY_SEMANTIC_RULE,flow measurement for liquid service
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-001364,3,The equipment is required to support liquid flow measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,liquid flow measurement
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-004213,2,The proposed solution must provide flow measurement for liquid service.,,,DEV_CATEGORY_SEMANTIC_RULE,flow measurement for liquid service
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-004212,2,The application requires gas metering application.,,,DEV_CATEGORY_SEMANTIC_RULE,gas metering
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-004211,2,We require flow measurement for liquid service.,,,DEV_CATEGORY_SEMANTIC_RULE,flow measurement for liquid service
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-004210,3,The application requires water measurement service.,,,DEV_CATEGORY_SEMANTIC_RULE,water measurement service
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-004209,16,The application requires dynamic gas measurement functionality.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001351,15,The application requires dynamic gas measurement functionality.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-004203,3,The proposed solution must provide flow measurement for liquid service.,,,DEV_CATEGORY_SEMANTIC_RULE,flow measurement for liquid service
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-001363,2,We require flow measurement for liquid service.,,,DEV_CATEGORY_SEMANTIC_RULE,flow measurement for liquid service
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001362,3,The application requires gas measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-001361,2,The application requires liquid flow measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,liquid flow measurement
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-001360,2,The proposed solution must provide liquid flow measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,liquid flow measurement
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-001370,2,The application requires flow measurement for liquid service.,,,DEV_CATEGORY_SEMANTIC_RULE,flow measurement for liquid service
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-001369,4,The proposed solution must provide process water measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,process water measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001368,16,We require dynamic gas measurement functionality.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-004214,2,We require flow measurement for liquid service.,,,DEV_CATEGORY_SEMANTIC_RULE,flow measurement for liquid service
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-001350,2,The equipment is required to support liquid flow measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,liquid flow measurement
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-001349,2,The proposed solution must provide liquid flow measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,liquid flow measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-004202,2,The proposed solution must provide gas measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-004202,0,We are requesting a quotation for equipment suitable for process water measurement as part of an upcoming new plant installation.,,,DEV_CATEGORY_SEMANTIC_RULE,process water measurement
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-004208,3,The proposed solution must provide liquid flow measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,liquid flow measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001380,14,We require enhanced gas measurement capability.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-001379,2,We require flow measurement for liquid service.,,,DEV_CATEGORY_SEMANTIC_RULE,flow measurement for liquid service
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001377,15,Please consider enhanced gas measurement capability as a preferred option.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001376,15,The equipment is required to support dynamic gas measurement functionality.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001374,17,The application requires dynamic gas measurement functionality.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-001373,2,We require liquid flow measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,liquid flow measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001372,2,The application requires gas measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001371,14,"If possible, please provide enhanced gas measurement capability.",,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-004207,2,We require flow measurement for liquid service.,,,DEV_CATEGORY_SEMANTIC_RULE,flow measurement for liquid service
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-004206,2,The proposed solution must provide gas measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-004205,2,The application requires gas metering application.,,,DEV_CATEGORY_SEMANTIC_RULE,gas metering
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-004204,2,The proposed solution must provide gas measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-001367,4,We require process water measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,process water measurement
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-001375,2,The proposed solution must provide flow measurement for liquid service.,,,DEV_CATEGORY_SEMANTIC_RULE,flow measurement for liquid service
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-004057,2,The application requires gas metering application.,,,DEV_CATEGORY_SEMANTIC_RULE,gas metering
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001674,17,The application requires enhanced gas measurement capability.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001673,15,"Where available, we would like dynamic gas measurement functionality.",,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-001664,2,The proposed solution must provide flow measurement for liquid service.,,,DEV_CATEGORY_SEMANTIC_RULE,flow measurement for liquid service
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-001663,2,The proposed solution must provide liquid flow measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,liquid flow measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001662,2,The proposed solution must provide gas metering application.,,,DEV_CATEGORY_SEMANTIC_RULE,gas metering
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001661,17,The proposed solution must provide dynamic gas measurement functionality.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-001660,0,Our team is planning an upgrade involving process water measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,process water measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001671,2,The proposed solution must provide gas metering application.,,,DEV_CATEGORY_SEMANTIC_RULE,gas metering
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-001670,3,We require liquid flow measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,liquid flow measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001668,2,The application requires gas measurement.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001667,17,We require enhanced gas measurement capability.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-001666,15,Please consider dynamic gas measurement functionality as a preferred option.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-004071,2,We require gas metering application.,,,DEV_CATEGORY_SEMANTIC_RULE,gas metering
devCategory,semantic_devCategory_rule,3.0,G,RFQ731-004069,15,We would prefer dynamic gas measurement functionality.,,,DEV_CATEGORY_SEMANTIC_RULE,gas measurement
devCategory,semantic_devCategory_rule,3.0,F,RFQ731-004068,2,We require flow measurement for liquid service.,,,DEV_CATEGORY_SEMANTIC_RULE,flow measurement for liquid service
