rfq_id,error_type,characteristic,predicted_value,actual_value,evidence_text,confidence
RFQ731-000363,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000363,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-000363,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-000363,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-000363,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-000364,WRONG_VALUE,devCategory,G,F,e: new production line country: türkiye our team is planning an upgrade involving process gas measurement. we would like to receive a quotation for a suitable measurement solution. please provide,0.98
RFQ731-000364,WRONG_VALUE,characteristic,TE,GP,"-output capability. we would prefer one current input. where available, we would like one temperature measurement input. please consider an additional digital signal input as a preferred option. please c",0.96
RFQ731-000364,FALSE_NEGATIVE,explosionApproval,NOVALUE,K,,0.0
RFQ731-000364,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000364,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000364,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-000364,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP1,,0.0
RFQ731-000364,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-000364,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-000365,FALSE_POSITIVE,temperaturEingaenge,TT1,NOVALUE,provide digital signal input capability. the proposed solution must provide advanced low-temperature measurement capability. we would prefer advanced meter verification. please consider dynamic gas measurement fun,0.98
RFQ731-000365,FALSE_POSITIVE,binaerOpenColl_MP,MP1,NOVALUE,the proposed solution must provide one current input. the proposed solution must provide digital signal input capability. the proposed solution must provide advanced low-temperature measurement capability. we w,0.8
RFQ731-000365,FALSE_NEGATIVE,housing,NOVALUE,ST,,0.0
RFQ731-000365,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-000365,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000365,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-000365,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-000365,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-000365,FALSE_NEGATIVE,dynamicGasMaster,NOVALUE,1,,0.0
RFQ731-000365,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-000366,WRONG_VALUE,characteristic,VG,WD,"d binaeropencoll_mp configuration as a preferred option. the customer would like enhanced verification capabilities for maintenance. please include pricing, expected delivery lead time, validi",0.9
RFQ731-000366,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-000366,FALSE_NEGATIVE,numberOfChannels,NOVALUE,2,,0.0
RFQ731-000366,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-000366,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000366,FALSE_NEGATIVE,dataInterface,NOVALUE,HS,,0.0
RFQ731-000366,FALSE_NEGATIVE,stromSchaltbar,NOVALUE,CS2,,0.0
RFQ731-000366,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-000366,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP4,,0.0
RFQ731-000366,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-000367,FALSE_POSITIVE,temperaturEingaenge,TT1,NOVALUE,ovide an additional digital signal input. the proposed solution must provide advanced low-temperature measurement capability. we would prefer enhanced gas measurement capability. we would prefer a customer-specific,0.98
RFQ731-000367,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-000367,FALSE_NEGATIVE,certification,NOVALUE,MN,,0.0
RFQ731-000367,FALSE_NEGATIVE,dataInterface,NOVALUE,NN,,0.0
RFQ731-000367,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP1,,0.0
RFQ731-000367,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-000367,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-000368,WRONG_VALUE,characteristic,TE,GP,ble current-output capability as a preferred option. the equipment is required to support temperature measurement capability. please consider a digital open-collector input as a preferred option. the pro,0.96
RFQ731-000368,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-000368,FALSE_NEGATIVE,explosionApproval,NOVALUE,K,,0.0
RFQ731-000368,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000368,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000368,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-000368,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-000368,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-000369,WRONG_VALUE,characteristic,VG,WD,"quires the required binaeropencoll_mp configuration. if possible, please provide advanced verification functionality. please include pricing, expected delivery lead time, validity of the quota",0.9
RFQ731-000369,FALSE_NEGATIVE,housing,NOVALUE,ST,,0.0
RFQ731-000369,FALSE_NEGATIVE,numberOfChannels,NOVALUE,2,,0.0
RFQ731-000369,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-000369,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000369,FALSE_NEGATIVE,dataInterface,NOVALUE,HS,,0.0
RFQ731-000369,FALSE_NEGATIVE,stromSchaltbar,NOVALUE,CS2,,0.0
RFQ731-000369,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP4,,0.0
RFQ731-000369,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-000370,WRONG_VALUE,characteristic,TE,ST,"t from convenient commissioning and diagnostic access. the proposed solution must provide temperature measurement capability. if possible, please provide digital signal input capability. the equipment is",0.96
RFQ731-000370,FALSE_POSITIVE,binaerOpenColl_MP,MP1,NOVALUE,"sed solution must provide temperature measurement capability. if possible, please provide digital signal input capability. the equipment is required to support advanced verification functionality. where availabl",0.8
RFQ731-000370,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-000370,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000370,FALSE_NEGATIVE,dataInterface,NOVALUE,NN,,0.0
RFQ731-000370,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-000370,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-000370,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-000370,FALSE_NEGATIVE,steamApplication,NOVALUE,N,,0.0
RFQ731-000371,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-000371,FALSE_NEGATIVE,explosionApproval,NOVALUE,F,,0.0
RFQ731-000371,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000371,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000371,FALSE_NEGATIVE,dataInterface,NOVALUE,NN,,0.0
RFQ731-000371,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-000371,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-000371,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-000372,FALSE_NEGATIVE,characteristic,NOVALUE,ST,,0.0
RFQ731-000372,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-000372,FALSE_NEGATIVE,numberOfChannels,NOVALUE,2,,0.0
RFQ731-000372,FALSE_NEGATIVE,explosionApproval,NOVALUE,A,,0.0
RFQ731-000372,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000372,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000372,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-000372,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP1,,0.0
RFQ731-000372,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-000372,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-000372,FALSE_NEGATIVE,steamApplication,NOVALUE,H,,0.0
RFQ731-000373,WRONG_VALUE,characteristic,TE,CA,y. we require a dedicated current-input channel. the equipment is required to support one temperature measurement input. the application requires the required binaerdigitalopencoll_mn configuration. plea,0.96
RFQ731-000373,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-000373,FALSE_NEGATIVE,numberOfChannels,NOVALUE,2,,0.0
RFQ731-000373,FALSE_NEGATIVE,explosionApproval,NOVALUE,F,,0.0
RFQ731-000373,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000373,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000373,FALSE_NEGATIVE,stromSchaltbar,NOVALUE,CS2,,0.0
RFQ731-000373,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-000373,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN4,,0.0
RFQ731-000373,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-000374,WRONG_VALUE,characteristic,TE,GP,and diagnostic access. we would prefer a switchable current-output capability. we require temperature measurement capability. please consider digital signal input capability as a preferred option. the ap,0.96
RFQ731-000374,FALSE_POSITIVE,binaerOpenColl_MP,MP1,NOVALUE,current-output capability. we require temperature measurement capability. please consider digital signal input capability as a preferred option. the application requires advanced low-temperature measurement capa,0.8
RFQ731-000374,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-000374,FALSE_NEGATIVE,certification,NOVALUE,MN,,0.0
RFQ731-000374,FALSE_NEGATIVE,dataInterface,NOVALUE,NN,,0.0
RFQ731-000374,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-000374,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-000374,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-000375,WRONG_VALUE,characteristic,TE,GP,quired to support a dedicated current-input channel. the equipment is required to support temperature measurement capability. we would prefer a digital open-collector input. we require advanced low-tempe,0.96
RFQ731-000375,FALSE_NEGATIVE,devCategory,NOVALUE,H,,0.0
RFQ731-000375,FALSE_NEGATIVE,explosionApproval,NOVALUE,F,,0.0
RFQ731-000375,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000375,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000375,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-000375,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-000375,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-000376,WRONG_VALUE,characteristic,VG,GP,"urement capability for demanding applications. if possible, please provide advanced meter verification. if possible, please provide custom fluid configuration. please include pricing, expected",0.9
RFQ731-000376,WRONG_VALUE,dataInterface,AS,NN,ption. we would prefer standard certification documentation. please consider the standard communication interface as a preferred option. we require one current input. the application requires an open-collec,0.99
RFQ731-000376,FALSE_NEGATIVE,explosionApproval,NOVALUE,A,,0.0
RFQ731-000376,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000376,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000376,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-000376,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP1,,0.0
RFQ731-000376,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-000376,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-000377,WRONG_VALUE,characteristic,TE,GP,"here available, we would like one current input. if possible, please provide advanced low-temperature measurement capability. if possible, please provide advanced verification functionality. the applicat",0.96
RFQ731-000377,FALSE_POSITIVE,temperaturEingaenge,TT1,NOVALUE,"here available, we would like one current input. if possible, please provide advanced low-temperature measurement capability. if possible, please provide advanced verification functionality. the application require",0.98
RFQ731-000377,FALSE_NEGATIVE,explosionApproval,NOVALUE,A,,0.0
RFQ731-000377,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000377,FALSE_NEGATIVE,certification,NOVALUE,MN,,0.0
RFQ731-000377,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-000377,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-000377,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-000377,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-000378,WRONG_VALUE,characteristic,TE,VG,"ility. the application requires one current input. the proposed solution must provide one temperature measurement input. if possible, please provide the required binaerdigitalopencoll_mn configuration. w",0.96
RFQ731-000378,WRONG_VALUE,stromSchaltbar,CS1,CS2,ovide enhanced communication capability. the equipment is required to support an enhanced switchable current-output capability. the application requires one current input. the proposed solution must provid,0.9
RFQ731-000378,FALSE_NEGATIVE,housing,NOVALUE,ST,,0.0
RFQ731-000378,FALSE_NEGATIVE,numberOfChannels,NOVALUE,2,,0.0
RFQ731-000378,FALSE_NEGATIVE,explosionApproval,NOVALUE,F,,0.0
RFQ731-000378,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000378,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000378,FALSE_NEGATIVE,dataInterface,NOVALUE,HS,,0.0
RFQ731-000378,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-000378,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN2,,0.0
RFQ731-000378,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-000379,WRONG_VALUE,characteristic,VG,WD,"the required binaeropencoll_mp configuration. if possible, please provide advanced meter verification. please include pricing, expected delivery lead time, validity of the quotation, and any",0.9
RFQ731-000379,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-000379,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000379,FALSE_NEGATIVE,stromSchaltbar,NOVALUE,CS2,,0.0
RFQ731-000379,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-000379,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP4,,0.0
RFQ731-000380,WRONG_VALUE,characteristic,TE,CA,"lity as a preferred option. if possible, please provide one current input. we require one temperature measurement input. the proposed solution must provide the required binaeropencoll_mp configuration. i",0.96
RFQ731-000380,FALSE_NEGATIVE,explosionApproval,NOVALUE,A,,0.0
RFQ731-000380,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000380,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000380,FALSE_NEGATIVE,dataInterface,NOVALUE,HS,,0.0
RFQ731-000380,FALSE_NEGATIVE,stromSchaltbar,NOVALUE,CS2,,0.0
RFQ731-000380,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-000380,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP4,,0.0
RFQ731-000381,FALSE_POSITIVE,binaerOpenColl_MP,MP1,NOVALUE,"e available, we would like one temperature measurement input. if possible, please provide digital signal input capability. where available, we would like advanced low-temperature measurement capability. the cust",0.8
RFQ731-000381,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-000381,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-000381,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000381,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-000381,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-000381,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-000382,WRONG_VALUE,characteristic,TE,ST,"face. we require switchable current-output functionality. if possible, please provide one temperature measurement input. we would prefer digital signal input capability. the proposed solution must provid",0.96
RFQ731-000382,FALSE_POSITIVE,binaerOpenColl_MP,MP1,NOVALUE,"tionality. if possible, please provide one temperature measurement input. we would prefer digital signal input capability. the proposed solution must provide advanced meter verification. we would prefer a custom",0.8
RFQ731-000382,FALSE_NEGATIVE,explosionApproval,NOVALUE,F,,0.0
RFQ731-000382,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000382,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000382,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-000382,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-000382,FALSE_NEGATIVE,steamApplication,NOVALUE,N,,0.0
RFQ731-000383,FALSE_POSITIVE,binaerOpenColl_MP,MP1,NOVALUE,"ification package. the application requires standard communication capability. we require digital signal input capability. where available, we would like enhanced measurement capability for demanding application",0.8
RFQ731-000383,FALSE_NEGATIVE,characteristic,NOVALUE,ST,,0.0
RFQ731-000383,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-000383,FALSE_NEGATIVE,numberOfChannels,NOVALUE,2,,0.0
RFQ731-000383,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-000383,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000383,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-000383,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-000383,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-000383,FALSE_NEGATIVE,steamApplication,NOVALUE,H,,0.0
RFQ731-000384,WRONG_VALUE,characteristic,VG,ST,lease consider digital signal input capability as a preferred option. we require advanced verification functionality. we would prefer a customer-specific fluid definition. the proposed solutio,0.9
RFQ731-000384,FALSE_POSITIVE,binaerOpenColl_MP,MP1,NOVALUE,fer enhanced communication capability. we would prefer one current input. please consider digital signal input capability as a preferred option. we require advanced verification functionality. we would prefer a,0.8
RFQ731-000384,FALSE_NEGATIVE,explosionApproval,NOVALUE,A,,0.0
RFQ731-000384,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000384,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000384,FALSE_NEGATIVE,dataInterface,NOVALUE,HS,,0.0
RFQ731-000384,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-000384,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-000384,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-000384,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-000384,FALSE_NEGATIVE,steamApplication,NOVALUE,N,,0.0
RFQ731-000385,WRONG_VALUE,stromSchaltbar,CS1,CS2,"provide the required datainterface configuration. if possible, please provide an enhanced switchable current-output capability. please consider additional temperature measurement capability as a preferred",0.9
RFQ731-000385,WRONG_VALUE,temperaturEingaenge,TT1,TT2,ease provide an enhanced switchable current-output capability. please consider additional temperature measurement capability as a preferred option. the proposed solution must provide the required binaeropencoll_mp,0.98
RFQ731-000385,FALSE_NEGATIVE,numberOfChannels,NOVALUE,2,,0.0
RFQ731-000385,FALSE_NEGATIVE,explosionApproval,NOVALUE,K,,0.0
RFQ731-000385,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000385,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-000385,FALSE_NEGATIVE,dataInterface,NOVALUE,PA,,0.0
RFQ731-000385,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP4,,0.0
RFQ731-000386,WRONG_VALUE,devCategory,G,F,"quired to support flow measurement for liquid service. the proposed solution must provide general-purpose configuration. the installation environment requires a robust industrial enclosure. if possible, please",0.98
RFQ731-000386,FALSE_POSITIVE,binaerOpenColl_MP,MP1,NOVALUE,quired to support a dedicated current-input channel. the equipment is required to support digital signal input capability. the proposed solution must provide enhanced measurement capability for demanding applica,0.8
RFQ731-000386,FALSE_NEGATIVE,housing,NOVALUE,ST,,0.0
RFQ731-000386,FALSE_NEGATIVE,explosionApproval,NOVALUE,F,,0.0
RFQ731-000386,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-000386,FALSE_NEGATIVE,certification,NOVALUE,MN,,0.0
RFQ731-000386,FALSE_NEGATIVE,dataInterface,NOVALUE,HS,,0.0
RFQ731-000386,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-000386,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-000386,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-000386,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-000387,WRONG_VALUE,devCategory,G,F,ility measurement upgrade and are looking for a suitable measurement solution for process gas measurement. please provide a quotation based on the following technical and application requirements,0.98
RFQ731-000387,FALSE_NEGATIVE,explosionApproval,NOVALUE,N,,0.0
RFQ731-000387,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-000387,FALSE_NEGATIVE,certification,NOVALUE,MN,,0.0
RFQ731-000387,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP1,,0.0
RFQ731-000387,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-000387,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-000388,WRONG_VALUE,characteristic,TE,GP,"ostic access. if possible, please provide one current input. the application requires one temperature measurement input. the equipment is required to support a digital open-collector input. please consid",0.96
