rfq_id,canonical_configuration_id,ml_split,ml_target,record_type,generation_method,evidence_level,source_frequency,nearest_real_distance,num_changed_characteristics,evidence_score,mandatory_total,mandatory_satisfied,mandatory_violations,preferred_total,preferred_satisfied,preferred_differences,unmentioned_features,mandatory_valid,mandatory_preferred_valid,source_frequency_score,real_proximity_score,low_change_score,observed_configuration_score,evidence_score_normalized,rfq_ground_truth_record_type,rfq_ground_truth_evidence_level,rfq_ground_truth_nearest_real_distance,rfq_requirement_count,rfq_mandatory_requirement_count,rfq_preferred_requirement_count,rfq_unique_required_characteristics,config_devCategory,config_characteristic,config_housing,config_powerSupply,config_numberOfChannels,config_explosionApproval,config_protectionArea,config_certification,config_dataInterface,config_stromSchaltbar,config_stromEingaenge,config_temperaturEingaenge,config_binaerDigitalOpenColl_MN,config_binaerOpenColl_MP,config_waveInjector,config_dev_advMeterVerification,config_dynamicGasMaster,config_customUserFluid,config_steamApplication
RFQ731-000346,CFG731_1bc9c4d47c7d0696,VALIDATION,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,61.6,10,10,0,2,2,0,7,True,True,0.0,0.5,0.0,0.0,0.2941176470588235,OBSERVED,OBSERVED,0,12,10,2,12,G,CA,ST,1,2,N,N,NN,MT,CS2,IS1,TT1,NOVALUE,MP4,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE
RFQ731-000347,CFG731_cc9ac35e4d9a1854,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,14,14,0,1,1,0,4,True,True,1.0,1.0,1.0,1.0,1.0,OBSERVED,OBSERVED,0,15,14,1,15,G,ST,ST,1,2,N,N,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,H
RFQ731-000347,CFG731_eb70dc35972dc4b7,TRAIN,0,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,14,14,0,1,1,0,4,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,OBSERVED,OBSERVED,0,15,14,1,15,G,ST,ST,1,2,N,N,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,H
RFQ731-000348,CFG731_5e61ce3b60d15e11,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,11,11,0,3,3,0,5,True,True,1.0,1.0,1.0,1.0,1.0,DERIVED,VERY_STRONG,1,14,11,3,14,G,GP,ST,4,1,A,2,MN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,1,1,NOVALUE
RFQ731-000348,CFG731_de6efef3a5b620bb,TRAIN,0,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,11,11,0,3,3,0,5,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,DERIVED,VERY_STRONG,1,14,11,3,14,G,GP,ST,4,1,A,2,MN,NN,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,1,1,1,NOVALUE
RFQ731-000348,CFG731_04a704e692f8fd05,TRAIN,0,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,11,11,0,3,3,0,5,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,DERIVED,VERY_STRONG,1,14,11,3,14,G,GP,ST,4,1,A,2,MN,NN,NOVALUE,IS1,NOVALUE,NOVALUE,MP1,FWI,1,1,1,NOVALUE
RFQ731-000348,CFG731_23aa00a5306a83b2,TRAIN,0,OBSERVED,REAL_OBSERVED,OBSERVED,1,0,0,100.0,11,11,0,3,3,0,5,True,True,0.1428571428571428,1.0,1.0,1.0,1.0,DERIVED,VERY_STRONG,1,14,11,3,14,G,GP,ST,4,1,A,2,MN,NN,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,1,1,1,NOVALUE
RFQ731-000348,CFG731_c11c5ee5deff9a1e,TRAIN,0,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,94.2,11,11,0,3,3,0,5,True,True,0.0,0.5,0.5,0.0,0.8933823529411765,DERIVED,VERY_STRONG,1,14,11,3,14,G,GP,ST,4,1,A,2,MN,NN,NOVALUE,NOVALUE,TT1,NOVALUE,MP1,FWI,1,1,1,NOVALUE
RFQ731-000348,CFG731_5ffc2d74e4a3fb5a,TRAIN,0,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,11,11,0,3,3,0,5,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,DERIVED,VERY_STRONG,1,14,11,3,14,G,GP,ST,4,1,A,2,MN,NN,CS1,IS1,NOVALUE,NOVALUE,MP1,FWI,1,1,1,NOVALUE
RFQ731-000348,CFG731_8216171cc39f78aa,TRAIN,0,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,11,11,0,3,3,0,5,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,DERIVED,VERY_STRONG,1,14,11,3,14,G,GP,ST,4,1,A,2,MN,NN,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,1,1,1,NOVALUE
RFQ731-000348,CFG731_48aa9a27f24794bc,TRAIN,0,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,11,11,0,3,3,0,5,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,DERIVED,VERY_STRONG,1,14,11,3,14,G,GP,ST,4,1,A,2,MN,NN,NOVALUE,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,1,1,1,NOVALUE
RFQ731-000349,CFG731_edf13ed38a4b54de,TEST,1,OBSERVED,REAL_OBSERVED,OBSERVED,1,0,0,100.0,10,10,0,4,4,0,5,True,True,0.1428571428571428,1.0,1.0,1.0,1.0,OBSERVED,OBSERVED,0,14,10,4,14,G,CA,ST,1,1,F,2,NN,MT,CS2,IS1,TT1,MN4,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE
RFQ731-000350,CFG731_5dd42015f6f61801,VALIDATION,1,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,8,8,0,6,6,0,5,True,True,1.0,1.0,1.0,1.0,1.0,DERIVED,MODERATE,1,14,8,6,14,G,GP,ST,1,1,K,2,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-000350,CFG731_775c3458f44938c0,VALIDATION,0,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,8,8,0,6,6,0,5,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,DERIVED,MODERATE,1,14,8,6,14,G,GP,ST,1,1,K,2,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-000350,CFG731_3a6a87d7cf07cb7c,VALIDATION,0,OBSERVED,REAL_OBSERVED,OBSERVED,1,0,0,100.0,8,8,0,6,6,0,5,True,True,0.1428571428571428,1.0,1.0,1.0,1.0,DERIVED,MODERATE,1,14,8,6,14,G,GP,ST,1,1,K,2,NN,NN,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-000350,CFG731_663e1e93ec389f08,VALIDATION,0,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,94.0,8,8,0,6,6,0,5,True,True,0.0,0.5,0.5,0.0,0.8897058823529411,DERIVED,MODERATE,1,14,8,6,14,G,GP,ST,1,1,K,2,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE
RFQ731-000350,CFG731_65da22cd215fbcf6,VALIDATION,0,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,8,8,0,6,6,0,5,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,DERIVED,MODERATE,1,14,8,6,14,G,GP,ST,1,1,K,2,NN,NN,CS1,IS1,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-000350,CFG731_90dc5a2ccc9e8c22,VALIDATION,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,66.8,8,8,0,6,6,0,5,True,True,0.0,0.5,0.0,0.0,0.3897058823529411,DERIVED,MODERATE,1,14,8,6,14,G,GP,ST,1,1,K,2,NN,NN,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE
RFQ731-000350,CFG731_3d652e6a54b1c68b,VALIDATION,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,64.4,8,8,0,6,6,0,5,True,True,0.0,0.5,0.0,0.0,0.3455882352941177,DERIVED,MODERATE,1,14,8,6,14,G,GP,ST,1,1,K,2,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,1,NOVALUE,NOVALUE
RFQ731-000351,CFG731_10085782ed0991cf,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,14,14,0,2,2,0,3,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,OBSERVED,OBSERVED,0,16,14,2,16,G,ST,ST,1,1,N,N,NN,HS,CS1,IS1,TT1,MN1,NOVALUE,NOVALUE,1,NOVALUE,1,N
RFQ731-000352,CFG731_77dd17c48f15826c,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,11,11,0,3,3,0,5,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,DERIVED,VERY_STRONG,1,14,11,3,14,G,ST,ST,1,1,F,2,NN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,NOVALUE,1,NOVALUE,1,N
RFQ731-000352,CFG731_ab4075c601d1397c,TRAIN,0,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,11,11,0,3,3,0,5,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,DERIVED,VERY_STRONG,1,14,11,3,14,G,ST,ST,1,1,F,2,NN,HS,CS1,IS1,TT1,MN1,NOVALUE,NOVALUE,1,NOVALUE,1,N
RFQ731-000352,CFG731_938851275519b7cb,TRAIN,0,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,96.5,11,11,0,3,3,0,5,True,True,0.0,0.5,0.0,0.0,0.9356617647058824,DERIVED,VERY_STRONG,1,14,11,3,14,G,ST,ST,1,1,F,2,NN,HS,CS1,NOVALUE,NOVALUE,MN1,NOVALUE,NOVALUE,1,NOVALUE,1,N
RFQ731-000352,CFG731_bbd32ea73f3dabf1,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,61.2,11,11,0,3,3,0,5,True,True,0.0,0.5,0.0,0.0,0.286764705882353,DERIVED,VERY_STRONG,1,14,11,3,14,G,ST,ST,1,1,F,2,NN,HS,CS1,IS1,NOVALUE,MN1,NOVALUE,NOVALUE,1,NOVALUE,1,N
RFQ731-000353,CFG731_6e096e946540ab4e,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,8,8,0,6,6,0,5,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,DERIVED,LOW,2,14,8,6,14,G,GP,ST,1,1,A,2,NN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,1,1,NOVALUE
RFQ731-000353,CFG731_ac8195f5cce7d089,TRAIN,0,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,8,8,0,6,6,0,5,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,DERIVED,LOW,2,14,8,6,14,G,GP,ST,1,1,A,2,NN,HS,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,1,1,1,NOVALUE
RFQ731-000353,CFG731_7d4c803343a40a05,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,68.8,8,8,0,6,6,0,5,True,True,0.0,0.5,0.0,0.0,0.426470588235294,DERIVED,LOW,2,14,8,6,14,G,GP,ST,1,1,A,2,NN,HS,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,NOVALUE,1,1,NOVALUE
RFQ731-000353,CFG731_f693af423cd0a85a,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,65.4,8,8,0,6,6,0,5,True,True,0.0,0.5,0.0,0.0,0.3639705882352942,DERIVED,LOW,2,14,8,6,14,G,GP,ST,1,1,A,2,NN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
RFQ731-000353,CFG731_aacf790c5259123d,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,LOW,0,2,2,53.4,8,8,0,6,6,0,5,True,True,0.0,0.0,0.0,0.0,0.1433823529411764,DERIVED,LOW,2,14,8,6,14,G,GP,ST,1,1,A,2,NN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
RFQ731-000353,CFG731_6751dd4d3a36fdfa,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,LOW,0,2,2,53.4,8,8,0,6,6,0,5,True,True,0.0,0.0,0.0,0.0,0.1433823529411764,DERIVED,LOW,2,14,8,6,14,G,GP,ST,1,1,A,2,NN,HS,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
RFQ731-000354,CFG731_516629085c122a4e,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,11,11,0,4,4,0,4,True,True,1.0,1.0,1.0,1.0,1.0,DERIVED,VERY_STRONG,1,15,11,4,15,F,GP,ST,1,1,K,2,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
RFQ731-000354,CFG731_fe9a409c6b2ba9cc,TRAIN,0,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,11,11,0,4,4,0,4,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,DERIVED,VERY_STRONG,1,15,11,4,15,F,GP,ST,1,1,K,2,NN,NN,CS1,IS1,NOVALUE,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
RFQ731-000355,CFG731_4aa7d46b9cfa7d7b,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,10,10,0,4,4,0,5,True,True,1.0,1.0,1.0,1.0,1.0,DERIVED,MODERATE,1,14,10,4,14,G,ST,ST,1,2,F,2,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,H
RFQ731-000355,CFG731_83a3644f76b45069,TRAIN,0,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,10,10,0,4,4,0,5,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,DERIVED,MODERATE,1,14,10,4,14,G,ST,ST,1,2,F,2,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,H
RFQ731-000355,CFG731_9960254fcbb72292,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,65.5,10,10,0,4,4,0,5,True,True,0.0,0.5,0.0,0.0,0.3658088235294117,DERIVED,MODERATE,1,14,10,4,14,G,ST,ST,1,2,F,2,NN,NN,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,1,H
RFQ731-000355,CFG731_ff04d32ca467d2a5,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,65.5,10,10,0,4,4,0,5,True,True,0.0,0.5,0.0,0.0,0.3658088235294117,DERIVED,MODERATE,1,14,10,4,14,G,ST,ST,1,2,F,2,NN,NN,CS1,NOVALUE,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,1,H
RFQ731-000356,CFG731_5bfe9492c76587ec,TRAIN,1,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,95.1,9,9,0,3,3,0,7,True,True,0.0,0.5,0.5,0.0,0.9099264705882352,DERIVED,VERY_STRONG,1,12,9,3,12,G,CA,ST,1,1,F,2,NN,PA,CS2,IS1,TT1,MN4,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE
RFQ731-000356,CFG731_9cc92f888af32c8a,TRAIN,0,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,90.1,9,9,0,3,3,0,7,True,True,0.0,0.5,0.5,0.0,0.8180147058823528,DERIVED,VERY_STRONG,1,12,9,3,12,G,CA,ST,1,1,F,2,NN,PA,NOVALUE,IS1,TT1,NOVALUE,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE
RFQ731-000357,CFG731_4aa7d46b9cfa7d7b,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,12,12,0,2,2,0,5,True,True,1.0,1.0,1.0,1.0,1.0,DERIVED,MODERATE,1,14,12,2,14,G,ST,ST,1,2,F,2,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,H
RFQ731-000357,CFG731_83a3644f76b45069,TRAIN,0,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,12,12,0,2,2,0,5,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,DERIVED,MODERATE,1,14,12,2,14,G,ST,ST,1,2,F,2,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,H
RFQ731-000357,CFG731_ff04d32ca467d2a5,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,65.5,12,12,0,2,2,0,5,True,True,0.0,0.5,0.0,0.0,0.3658088235294117,DERIVED,MODERATE,1,14,12,2,14,G,ST,ST,1,2,F,2,NN,NN,CS1,NOVALUE,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,1,H
RFQ731-000357,CFG731_9960254fcbb72292,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,65.5,12,12,0,2,2,0,5,True,True,0.0,0.5,0.0,0.0,0.3658088235294117,DERIVED,MODERATE,1,14,12,2,14,G,ST,ST,1,2,F,2,NN,NN,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,NOVALUE,NOVALUE,1,H
RFQ731-000358,CFG731_cf543b1c3927ab71,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,10,10,0,3,3,0,6,True,True,1.0,1.0,1.0,1.0,1.0,DERIVED,MODERATE,2,13,10,3,13,F,GP,ST,4,1,F,2,MN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
RFQ731-000358,CFG731_2a8793475d827bb6,TRAIN,0,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,10,10,0,3,3,0,6,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,DERIVED,MODERATE,2,13,10,3,13,F,GP,ST,4,1,F,2,MN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
RFQ731-000358,CFG731_5184cddea92399de,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,62.8,10,10,0,3,3,0,6,True,True,0.0,0.5,0.0,0.0,0.3161764705882352,DERIVED,MODERATE,2,13,10,3,13,F,GP,ST,4,1,F,2,MN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,NOVALUE
RFQ731-000358,CFG731_91db1daa00b95603,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,62.8,10,10,0,3,3,0,6,True,True,0.0,0.5,0.0,0.0,0.3161764705882352,DERIVED,MODERATE,2,13,10,3,13,F,GP,ST,4,1,F,2,MN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,NOVALUE,NOVALUE,NOVALUE
RFQ731-000358,CFG731_16cd4692a5f070ba,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,62.8,10,10,0,3,3,0,6,True,True,0.0,0.5,0.0,0.0,0.3161764705882352,DERIVED,MODERATE,2,13,10,3,13,F,GP,ST,4,1,F,2,MN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,NOVALUE,NOVALUE,NOVALUE
RFQ731-000358,CFG731_fca8628ebb50e372,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,62.8,10,10,0,3,3,0,6,True,True,0.0,0.5,0.0,0.0,0.3161764705882352,DERIVED,MODERATE,2,13,10,3,13,F,GP,ST,4,1,F,2,MN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,NOVALUE
RFQ731-000358,CFG731_624f3002b3cf1e19,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,62.6,10,10,0,3,3,0,6,True,True,0.0,0.5,0.0,0.0,0.3125,DERIVED,MODERATE,2,13,10,3,13,F,GP,ST,4,1,F,2,MN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
RFQ731-000358,CFG731_086fcc478b89cea3,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,2,2,55.0,10,10,0,3,3,0,6,True,True,0.0,0.0,0.0,0.0,0.1727941176470588,DERIVED,MODERATE,2,13,10,3,13,F,GP,ST,4,1,F,2,MN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
RFQ731-000359,CFG731_956456fc074ebc5a,VALIDATION,1,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,7,7,0,5,5,0,7,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,OBSERVED,OBSERVED,0,12,7,5,12,F,PW,ST,1,1,A,2,NN,MR,CS1,NOVALUE,NOVALUE,NOVALUE,MP2,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE
RFQ731-000360,CFG731_9a5bfa9148a9b604,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,10,10,0,4,4,0,5,True,True,1.0,1.0,1.0,1.0,1.0,OBSERVED,OBSERVED,0,14,10,4,14,S,GP,ST,4,1,N,N,MN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
RFQ731-000361,CFG731_162b59c5f8cf5a72,TRAIN,1,DERIVED,TWO_CHARACTERISTIC,STRONG,0,1,2,70.0,10,10,0,4,4,0,5,True,True,0.0,0.5,0.0,0.0,0.4485294117647058,DERIVED,STRONG,1,14,10,4,14,S,GP,ST,4,1,K,2,NN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
RFQ731-000362,CFG731_e08dfad4737be3d9,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,13,13,0,1,1,0,5,True,True,1.0,1.0,1.0,1.0,1.0,DERIVED,VERY_STRONG,1,14,13,1,14,G,GP,ST,4,1,N,N,MN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,1,1,NOVALUE
RFQ731-000362,CFG731_f84558a188ec14c0,TRAIN,0,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,93.0,13,13,0,1,1,0,5,True,True,0.0,0.5,0.5,0.0,0.8713235294117647,DERIVED,VERY_STRONG,1,14,13,1,14,G,GP,ST,4,1,N,N,MN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
RFQ731-000362,CFG731_9637b2f8d628ff9d,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,LOW,0,2,2,53.4,13,13,0,1,1,0,5,True,True,0.0,0.0,0.0,0.0,0.1433823529411764,DERIVED,VERY_STRONG,1,14,13,1,14,G,GP,ST,4,1,N,N,MN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
RFQ731-000363,CFG731_516629085c122a4e,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,10,10,0,5,5,0,4,True,True,1.0,1.0,1.0,1.0,1.0,DERIVED,VERY_STRONG,1,15,10,5,15,F,GP,ST,1,1,K,2,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
RFQ731-000363,CFG731_fe9a409c6b2ba9cc,TRAIN,0,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,10,10,0,5,5,0,4,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,DERIVED,VERY_STRONG,1,15,10,5,15,F,GP,ST,1,1,K,2,NN,NN,CS1,IS1,NOVALUE,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
RFQ731-000364,CFG731_219ac3d01befd6d1,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,9,9,0,7,7,0,3,True,True,1.0,1.0,1.0,1.0,1.0,OBSERVED,OBSERVED,0,16,9,7,16,F,GP,ST,1,1,K,2,NN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
RFQ731-000365,CFG731_91e51485b56960b2,TEST,1,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,10,10,0,5,5,0,4,True,True,1.0,1.0,1.0,1.0,1.0,OBSERVED,OBSERVED,0,15,10,5,15,G,GP,ST,1,1,N,N,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-000365,CFG731_b83ac25dbd4e47ee,TEST,0,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,10,10,0,5,5,0,4,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,OBSERVED,OBSERVED,0,15,10,5,15,G,GP,ST,1,1,N,N,NN,NN,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-000365,CFG731_15ced4cc8d86bb53,TEST,0,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,10,10,0,5,5,0,4,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,OBSERVED,OBSERVED,0,15,10,5,15,G,GP,ST,1,1,N,N,NN,NN,CS1,IS1,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-000365,CFG731_2e0e24cbfe1ca19b,TEST,0,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,10,10,0,5,5,0,4,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,OBSERVED,OBSERVED,0,15,10,5,15,G,GP,ST,1,1,N,N,NN,NN,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-000366,CFG731_819cb4e76943eca6,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,1,0,0,100.0,9,9,0,4,4,0,6,True,True,0.1428571428571428,1.0,1.0,1.0,1.0,OBSERVED,OBSERVED,0,13,9,4,13,F,WD,ST,1,2,N,N,NN,HS,CS2,IS1,NOVALUE,NOVALUE,MP4,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE
RFQ731-000367,CFG731_e08dfad4737be3d9,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,10,10,0,3,3,0,6,True,True,1.0,1.0,1.0,1.0,1.0,DERIVED,LOW,2,13,10,3,13,G,GP,ST,4,1,N,N,MN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,1,1,NOVALUE
